,urname,weapon,jacket,shoulder,pants,shoes,waist,amulet,wrist,ring,support,magicstone,earring,fusion ring
0,鳳凰雛,,,,,,,,,,,,,
0,노블마제소마,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,언리밋 사이버네틱,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,남매법사,,,,,,,,,,,,,
0,고아수호자,근원을 삼킨 핸드캐넌,블루 베릴 아머,끝을 바라보는 시선,침식되는 이성,천재 기술자의 두터운 보호부츠,천재 기술자의 멀티툴 벨트,고양된 분노의 목걸이,포인트 레이더 암릿,어댑터블 투톤 링,옵티컬 컴뱃 글래스,억류된 혼의 령주,들이치는 희미한 탄식,
0,히니링,근원을 삼킨 소검,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,용살자의 증표 - 용골 뿔피리,완성형 동력 제어장치,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,나나블루,,,,,,,,,,,,,
0,븝퍽퍽,,,,,,,,,,,,,
0,악귀나찰_현,,,,,,,,,,,,,
0,드립커피선호,결전의 리볼버 - 레인저(여),흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,굴착 강화 파츠,자연에 녹아드는 이슬,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,마호⊙,,,,,,,,,,,,,
0,귄돌,결전의 선현궁 - 뮤즈,고귀한 신의,주체할 수 없는 낡은 규칙,지치지 않는 여정의 하의,내딛는 용기,익스펜션 서플라이 벨트,잠겨진 영역,생명이 담긴 가죽 토시,뚜렷해지는 소멸된 사념,굴착 강화 파츠,언비튼 메달,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,얼굴없는스커,근원을 삼킨 권투글러브,리버시블 레더 코트,매니퓰레이션,라이트 어댑터 팬츠,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,옵티컬 컴뱃 글래스,승리가 약속된 시간,폭풍을 삼킨 에너지,금룡 : 무한한 빛의 결계
0,뇽젤리,결전의 십자가 - 크루세이더(여),어릴적 꿈꿔온 무대,화려한 청색의 음율,지치지 않는 여정의 하의,소망을 전하는 편지,음율에 담은 소망,잔잔한 선율,오랜 시간 품어온 소원,뚜렷해지는 소멸된 사념,꿈같은 환호성,두근거리는 열정,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,블레이드야테,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,언리밋 사이버네틱,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,매니저에요,,,,,,,,,,,,,
0,GENESIS~*,,,,,,,,,,,,,
0,손반아,,,,,,,,,,,,,
0,궁금해광창맛,근원을 삼킨 광창,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,완성형 동력 제어장치,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,까미힐러,결전의 십자가 - 크루세이더(남),플래티넘 클래스 재킷,자신감의 백색 망토,엔트 정령의 하의,숲속의 마녀 신발,쿨링 서포트 벨트,잠겨진 영역,생명이 담긴 가죽 토시,뚜렷해지는 소멸된 사념,올 오어 원 매직박스,거짓 속의 거짓,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,카발라의산물,,,,,,,,,,,,,
0,대장균암제,결전의 소검 - 다크템플러,리버시블 레더 코트,끝을 바라보는 시선,옥화의 망령 대퇴갑,천재 기술자의 두터운 보호부츠,천재 기술자의 멀티툴 벨트,고양된 분노의 목걸이,흑화의 구속 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,미니 배터리 팩,타락한 영혼,
0,피로는거들뿐,근원을 삼킨 권투글러브,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,화음하는 음색,뚜렷해지는 소멸된 사념,용살자의 증표 - 용골 뿔피리,생명이 깃든 초록빛 액체,폭발형 : 소형 전술 플레어,
0,시너지겸보겸,근원을 삼킨 클로,천지를 흔드는 석갑,오염된 빙석 견갑,압도하는 힘의 하갑,소망을 향한 움직임,불변의 부유석 벨트,고양된 분노의 목걸이,골렘의 핵 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,지상형 : 전술 차륜 드론,초소형 GPS,진룡 : 무거운 철의 투지
0,영광의성녀,,,,,,,,,,,,,
0,로봇물,근원을 삼킨 자동권총,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,옵티컬 컴뱃 글래스,완성형 동력 제어장치,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,물방깍,,,,,,,,,,,,,
0,빨래판의버프,근원을 삼킨 십자가,천재 기술자의 전문 작업복 상의,주체할 수 없는 낡은 규칙,옥화의 망령 대퇴갑,내딛는 용기,숲속의 마녀 벨트,테크놀로지 바디캠 네클리스,엔트 정령의 팔찌,전술 레이더망 링,굴착 강화 파츠,언비튼 메달,시각의 관점,
0,PINK_♡,,,,,,,,,,,,,
0,깜직이인챈트,,,,,,,,,,,,,
0,하얀미순양,,,,,,,,,,,,,
0,단리림,,,,,,,,,,,,,
0,얀또,결전의 빗자루 - 인챈트리스,얼티밋 제너레이터,주체할 수 없는 낡은 규칙,지치지 않는 여정의 하의,내딛는 용기,쿨링 서포트 벨트,테크놀로지 바디캠 네클리스,생명이 담긴 가죽 토시,어댑터블 투톤 링,숲속의 마녀 바구니,블루 베릴 젬스톤,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,두봉봉,근원을 삼킨 미늘창,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,수괴1,,,,,,,,,,,,,
0,양배추사과즙,,,,,,,,,,,,,
0,SilverBarrel,근원을 삼킨 리볼버,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,Little_뮤즈,결전의 선현궁 - 뮤즈,고귀한 신의,주체할 수 없는 낡은 규칙,지치지 않는 여정의 하의,내딛는 용기,쿨링 서포트 벨트,폭룡왕의 지배 - 공포,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,미지의 문명 - 스타 스톤,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,진사금빛바다,결전의 대검 - 데몬슬레이어,탐험가의 노련한 코트,빛을 잃은 진실,깨지지 않는 빛바랜 신념,소망을 향한 움직임,마땅한 본분,고양된 분노의 목걸이,흑화의 구속 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,저주받은 마음,타락한 영혼,
0,수라반,,,,,,,,,,,,,
0,qwaszxv,근원을 삼킨 핸드캐넌,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,천계 연합군 : 밝게 빛나는 희망
0,눈먼자두,근원을 삼킨 도,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,무뎌지는 둔화된 변화,뚜렷해지는 소멸된 사념,생명이 담긴 잔,미지의 황금비석,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,승재마도잘해,근원을 삼킨 빗자루,탐험가의 노련한 코트,빛을 잃은 진실,침식되는 이성,과거를 뒤로 한 전진,파괴된 신념,고양된 분노의 목걸이,흑화의 구속 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,평화를 위한 투쟁,들이치는 희미한 탄식,
0,박병준인데,,,,,,,,,,,,,
0,이기당,,,,,,,,,,,,,
0,Bp미스,근원을 삼킨 낫,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,용살자의 증표 - 용골 뿔피리,미지의 황금비석,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,SGD_DA,근원을 삼킨 대검,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,
0,그대를따라,결전의 선현궁 - 뮤즈,고귀한 신의,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,엑셀러레이터,쿨링 서포트 벨트,잠겨진 영역,리플레이서,어댑터블 투톤 링,굴착 강화 파츠,거짓 속의 거짓,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,엄마랑놀자,근원을 삼킨 자동권총,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,아드미랄세라,결전의 십자가 - 크루세이더(여),고귀한 신의,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,잠겨진 영역,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,천계 연합군 : 밝게 빛나는 희망
0,발암풍,,,,,,,,,,,,,
0,초월하다,결전의 십자가 - 크루세이더(남),흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,폭룡왕의 지배 - 무력,어댑터블 투톤 링,거장 해체가가 단련한 증표,선회하는 흐려진 혜안,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,골뱅이튀김,결전의 십자가 - 크루세이더(여),어릴적 꿈꿔온 무대,화려한 청색의 음율,지치지 않는 여정의 하의,소망을 전하는 편지,음율에 담은 소망,잔잔한 선율,오랜 시간 품어온 소원,뚜렷해지는 소멸된 사념,꿈같은 환호성,두근거리는 열정,시각의 관점,
0,만월회랑,,,,,,,,,,,,,
0,마도미래도,결전의 빗자루 - 마도학자,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,검귀애니,,,,,,,,,,,,,
0,영속의아리아,결전의 십자가 - 크루세이더(여),얼티밋 제너레이터,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,엔트 정령의 목걸이,엔트 정령의 팔찌,어댑터블 투톤 링,엔트 정령의 성배,생명이 깃든 초록빛 액체,시각의 관점,
0,뚜으응,근원을 삼킨 광검,리버시블 레더 코트,끝을 바라보는 시선,침식되는 이성,천재 기술자의 두터운 보호부츠,천재 기술자의 멀티툴 벨트,고양된 분노의 목걸이,흑화의 구속 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,저주받은 마음,결전의 광검 - 베가본드,
0,SottoVoce,결전의 선현궁 - 뮤즈,고귀한 신의,주체할 수 없는 낡은 규칙,지치지 않는 여정의 하의,내딛는 용기,익스펜션 서플라이 벨트,폭룡왕의 지배 - 공포,생명이 담긴 가죽 토시,어댑터블 투톤 링,내면의 얼굴,언비튼 메달,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,RASSVET,,,,,,,,,,,,,
0,꿀잠베테랑,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,미아넨마,,,,,,,,,,,,,
0,니노뮤,결전의 빗자루 - 인챈트리스,쉐도우블랙 슈트,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,잠겨진 영역,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,자연에 녹아드는 이슬,시각의 관점,
0,닝겐레이븐,근원을 삼킨 리볼버,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,맹_맹인,결전의 소검 - 아수라,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,굴착 강화 파츠,자연에 녹아드는 이슬,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,ID폭탄맛우유,근원을 삼킨 보우건,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,세컨드 스페이드 - 어쏘러티,뚜렷해지는 소멸된 사념,생명이 담긴 잔,생명이 깃든 초록빛 액체,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,달의요정루나,결전의 빗자루 - 인챈트리스,쉐도우블랙 슈트,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,잠겨진 영역,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,자연에 녹아드는 이슬,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,일흔한번째종,결전의 빗자루 - 인챈트리스,쉐도우블랙 슈트,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,폭룡왕의 지배 - 공포,골렘의 핵 팔찌,어댑터블 투톤 링,블루 베릴 퍼퓸,자연에 녹아드는 이슬,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,IRYN™,근원을 삼킨 도,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,파워 네비게이트 팩,고통의 상처,생명이 담긴 잔,완성형 동력 제어장치,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,카운터자디,,,,,,,,,,,,,
0,원파,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,해늘곽,근원을 삼킨 자동권총,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,절망의 발소리,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,
0,동네마도미,,,,,,,,,,,,,
0,코리형뮤즈,결전의 선현궁 - 뮤즈,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,솔저 호너 네클리스,무뎌지는 둔화된 변화,서드 스페이드 - 데스,굴착 강화 파츠,거짓 속의 거짓,폭발형 : 소형 전술 플레어,
0,이중개방.,결전의 권투글러브 - 스트라이커(남),쉐도우블랙 슈트,헥타곤 임펄스 브릭,굳건한 믿음,과거를 뒤로 한 전진,얼터레이션 다이얼 벨트,숲속의 마녀 목걸이,흑화의 구속 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,지상형 : 전술 차륜 드론,타락한 영혼,천계 연합군 : 밝게 빛나는 희망
0,짬레기통,,,,,,,,,,,,,
0,FairyOfTAB,근원을 삼킨 클로,하이테크 전술지휘 아머,오염된 빙석 견갑,압도하는 힘의 하갑,소망을 향한 움직임,불변의 부유석 벨트,아토믹 코어 네클레스,골렘의 핵 팔찌,블루 베릴 링,옵티컬 컴뱃 글래스,지상형 : 전술 차륜 드론,타락한 영혼,
0,독불장군←,결전의 도 - 소울브링어,블루 베릴 아머,끝을 바라보는 시선,깨지지 않는 빛바랜 신념,천재 기술자의 두터운 보호부츠,천재 기술자의 멀티툴 벨트,고양된 분노의 목걸이,포인트 레이더 암릿,어댑터블 투톤 링,옵티컬 컴뱃 글래스,저주받은 마음,아크로매틱 룸버스,
0,cafe.soul,결전의 도 - 소울브링어,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,용살자의 증표 - 용골 뿔피리,자연에 녹아드는 이슬,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,Lost블래스터,,,,,,,,,,,,,
0,로오오오오제,결전의 리볼버 - 레인저(여),리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,옵티컬 컴뱃 글래스,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,[ffe700]레몬,근원을 삼킨 스태프,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,솔저 호너 네클리스,무뎌지는 둔화된 변화,뚜렷해지는 소멸된 사념,굴착 강화 파츠,언비튼 메달,아크로매틱 룸버스,금룡 : 무한한 빛의 결계
0,이걸다시함,,,,,,,,,,,,,
0,반복되는칼날,,,,,,,,,,,,,
0,나와라빙결사,,,,,,,,,,,,,
0,∑인생한방♪,근원을 삼킨 권투글러브,리버시블 레더 코트,매니퓰레이션,라이트 어댑터 팬츠,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,어댑터블 투톤 링,굴착 강화 파츠,저주받은 마음,타락한 영혼,천계 연합군 : 밝게 빛나는 희망
0,후배위한다,결전의 십자가 - 크루세이더(여),고귀한 신의,주체할 수 없는 낡은 규칙,블루 베릴 하의,엑셀러레이터,쿨링 서포트 벨트,잠겨진 영역,골렘의 핵 팔찌,전술 레이더망 링,정의의 기사 가면,거짓 속의 거짓,블루 베릴 이어링,
0,노래의검,근원을 삼킨 광검,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,담백한팔라,근원을 삼킨 둔기,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,늦겠다먼저가,근원을 삼킨 리볼버,쉐도우블랙 슈트,끝을 바라보는 시선,침식되는 이성,천재 기술자의 두터운 보호부츠,천재 기술자의 멀티툴 벨트,고양된 분노의 목걸이,흑화의 구속 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,억류된 혼의 령주,저주받은 굴레,
0,르페수라18호,근원을 삼킨 도,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,전술 드론 콘트롤러 암릿,골드 윙 반지,죽음을 부르는 관,어둠을 먹는 심장,인력의 법칙,금룡 : 무한한 빛의 결계
0,오딘하다옴,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,엔트 정령의 성배,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,셋보고,,,,,,,,,,,,,
0,임젤릭버스터,결전의 선현궁 - 뮤즈,고귀한 신의,주체할 수 없는 낡은 규칙,로보티카 컴뱃 팬츠,내딛는 용기,익스펜션 서플라이 벨트,폭룡왕의 지배 - 공포,생명이 담긴 가죽 토시,뚜렷해지는 소멸된 사념,굴착 강화 파츠,어둠을 먹는 심장,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,36.7도,,,,,,,,,,,,,
0,스커앤,결전의 권투글러브 - 스트라이커(여),흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,무뎌지는 둔화된 변화,에너지 서치 링,생명이 담긴 잔,거짓 속의 거짓,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,Dirty.D,,,,,,,,,,,,,
0,재파,근원을 삼킨 토템,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,추자은,근원을 삼킨 클로,천지를 흔드는 석갑,아픔을 감싸는 위엄,승리로 이끄는 정의,과거를 뒤로 한 전진,불변의 부유석 벨트,디젯 퓨즈 초크,골렘의 핵 팔찌,에너지 서치 링,옵티컬 컴뱃 글래스,지상형 : 전술 차륜 드론,초소형 GPS,천계 연합군 : 밝게 빛나는 희망
0,원희야잘하자,근원을 삼킨 도,블루 베릴 아머,아픔을 감싸는 위엄,로보티카 컴뱃 팬츠,과거를 뒤로 한 전진,불변의 부유석 벨트,고양된 분노의 목걸이,흑화의 구속 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,지상형 : 전술 차륜 드론,들이치는 희미한 탄식,천계 연합군 : 밝게 빛나는 희망
0,대심문관,,,,,,,,,,,,,
0,서창교덤블링,근원을 삼킨 보우건,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,아크로매틱 룸버스,흑룡 : 끝없는 암흑의 굴레
0,NPC카곤,근원을 삼킨 클로,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잿빛의 묘상석,폭풍을 삼킨 에너지,진룡 : 무거운 철의 투지
0,효자2동,결전의 선현궁 - 뮤즈,고귀한 신의,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,잠겨진 영역,생명이 담긴 가죽 토시,어댑터블 투톤 링,블루 베릴 퍼퓸,생명이 깃든 초록빛 액체,시각의 관점,
0,리스벨리,결전의 선현궁 - 뮤즈,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,용살자의 증표 - 용골 뿔피리,용살자의 증표 - 용심 가공석,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,회휜,근원을 삼킨 보우건,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,생명이 담긴 잔,어둠을 먹는 심장,영원을 새긴 바다,
0,GTY™,근원을 삼킨 너클,블루 베릴 아머,아픔을 감싸는 위엄,라이트 어댑터 팬츠,과거를 뒤로 한 전진,얼터레이션 다이얼 벨트,아토믹 코어 네클레스,생명이 담긴 가죽 토시,어댑터블 투톤 링,숲속의 마녀 바구니,완성형 동력 제어장치,타락한 영혼,천계 연합군 : 밝게 빛나는 희망
0,크린야옹이갤,,,,,,,,,,,,,
0,브뤼셀항공,,,,,,,,,,,,,
0,아싸인생소울,,,,,,,,,,,,,
0,-옥황상제-,결전의 십자가 - 크루세이더(남),쉐도우블랙 슈트,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,폭룡왕의 지배 - 공포,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,언비튼 메달,시각의 관점,
0,김은채,결전의 선현궁 - 뮤즈,하이테크 전술지휘 아머,아픔을 감싸는 위엄,로보티카 컴뱃 팬츠,일렉트릭 프루프 부츠,파괴된 신념,기품의 금빛 장신구,찬란한 금장 팔찌,에너지 서치 링,옵티컬 컴뱃 글래스,피어오르는 광기,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,잉여에반10♪,결전의 십자가 - 크루세이더(여),격동하는 마음,주체할 수 없는 낡은 규칙,지치지 않는 여정의 하의,엑셀러레이터,쿨링 서포트 벨트,잠겨진 영역,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,어둠을 먹는 심장,시각의 관점,
0,WILDBLOOD,,,,,,,,,,,,,
0,부활은유료임,결전의 십자가 - 크루세이더(여),쉐도우블랙 슈트,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,잠겨진 영역,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,핍수라,근원을 삼킨 도,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,용살자의 증표 - 용골 뿔피리,거짓 속의 거짓,폭발형 : 소형 전술 플레어,
0,힐백돌,결전의 십자가 - 크루세이더(여),고귀한 신의,주체할 수 없는 낡은 규칙,지치지 않는 여정의 하의,엑셀러레이터,쿨링 서포트 벨트,테크놀로지 바디캠 네클리스,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,징끙건,근원을 삼킨 리볼버,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,무뎌지는 둔화된 변화,어댑터블 투톤 링,죽음을 부르는 관,어둠을 먹는 심장,폭발형 : 소형 전술 플레어,
0,皇帝님,,,,,,,,,,,,,
0,인챈은내가,결전의 빗자루 - 인챈트리스,고귀한 신의,주체할 수 없는 낡은 규칙,지치지 않는 여정의 하의,엑셀러레이터,쿨링 서포트 벨트,잠겨진 영역,흑화의 구속 팔찌,뚜렷해지는 소멸된 사념,굴착 강화 파츠,자연에 녹아드는 이슬,인력의 법칙,흑룡 : 끝없는 암흑의 굴레
